SongID,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
508,Grimey,TroyBoi,Bass Trap,..\data\audio_files\processed\508.mp3,0.883,0.406,2.0,-6.07,0.301,0.0307,0.547,0.057,0.534,140.07,4.0,"bass trap, electronic trap"
509,Sensei,TroyBoi,Bass Trap,..\data\audio_files\processed\509.mp3,0.77,0.607,11.0,-6.189,0.0422,0.000403,0.766,0.101,0.343,142.024,4.0,"bass trap, electronic trap"
510,All Night,Truth x Lies,Tech House,..\data\audio_files\processed\510.mp3,0.758,0.904,9.0,-7.138,0.0588,0.029,0.769,0.178,0.79,127.996,4.0,tech house
511,What I'm Sayin,Truth x Lies,Tech House,..\data\audio_files\processed\511.mp3,0.801,0.993,6.0,-7.152,0.202,0.0406,0.752,0.0871,0.0727,128.005,4.0,tech house
512,Bleacher Creature,TVBOO/um..,Experimental Bass,..\data\audio_files\processed\512.mp3,0.792,0.764,1.0,-4.78,0.358,0.00224,0.0673,0.111,0.377,150.107,4.0,experimental bass
513,Don't Copy Us,um..,Experimental Bass,..\data\audio_files\processed\513.mp3,,,,,,,,,,,,
514,Pó De Anjo,VINNE,Brazilian Edm,..\data\audio_files\processed\514.mp3,0.659,0.874,8.0,-6.808,0.115,0.0604,0.794,0.512,0.19,125.987,4.0,brazilian edm
515,"Tudo Bem, Tudo Bom - Radio Edit",Vintage Culture,Brazilian Edm,..\data\audio_files\processed\515.mp3,0.76,0.965,1.0,-8.676,0.0451,0.0155,0.805,0.061,0.549,127.987,4.0,brazilian edm
516,Come Come,Vintage Culture/Tube & Berger/Kyle Pearce,Brazilian Edm,..\data\audio_files\processed\516.mp3,0.78,0.848,0.0,-7.146,0.0497,0.00524,0.362,0.0717,0.175,123.996,4.0,"german techno, dusseldorf electronic, brazilian edm, deep euro house"
517,Ghost Voices,Virtual Self,Electro House,..\data\audio_files\processed\517.mp3,0.311,0.857,11.0,-8.332,0.0395,0.00133,0.804,0.307,0.36,119.968,4.0,"future bass, electro house"
518,Key,Virtual Self,Electro House,..\data\audio_files\processed\518.mp3,0.526,0.968,1.0,-4.992,0.0517,0.00159,0.941,0.356,0.229,118.0,4.0,"future bass, electro house"
519,Freddie's Warmup,Vlado,,..\data\audio_files\processed\519.mp3,,,,,,,,,,,,
520,Funk Soul Brother - GENESI Edit,VLTRA (IT)/GENESI,Tech House,..\data\audio_files\processed\520.mp3,0.366,0.985,2.0,-4.28,0.0795,0.00508,0.655,0.327,0.32,127.952,4.0,tech house
521,One Pill,VNSSA,Bass House,..\data\audio_files\processed\521.mp3,0.76,0.766,11.0,-7.167,0.0429,0.0281,0.619,0.128,0.469,130.022,4.0,"tech house, bass house"
522,Bump,VOLAC,Bass House,..\data\audio_files\processed\522.mp3,0.807,0.947,7.0,-6.404,0.0513,0.00988,0.87,0.0791,0.193,126.013,4.0,"tech house, brazilian edm, bass house"
523,In The Air,VOLAC,Bass House,..\data\audio_files\processed\523.mp3,0.792,0.733,7.0,-8.755,0.0482,0.000299,0.016,0.0974,0.357,126.995,4.0,"tech house, brazilian edm, bass house"
524,Russian Style,VOLAC,Bass House,..\data\audio_files\processed\524.mp3,0.849,0.923,2.0,-5.676,0.0965,0.052,0.835,0.0569,0.527,125.999,4.0,"tech house, brazilian edm, bass house"
525,Work It,VOLAC,Bass House,..\data\audio_files\processed\525.mp3,0.814,0.935,1.0,-6.128,0.055,0.00583,0.33,0.0537,0.546,126.036,4.0,"tech house, brazilian edm, bass house"
526,Like Dis - Radio Edit,VOLAC/Gustavo Mota,Bass House,..\data\audio_files\processed\526.mp3,0.814,0.624,1.0,-5.172,0.0392,0.000365,0.896,0.059,0.55,126.009,4.0,"tech house, brazilian edm, bass house"
527,Do My Thing,Wade,Tech House,..\data\audio_files\processed\527.mp3,0.786,0.906,1.0,-6.871,0.0626,0.0482,0.336,0.0541,0.476,128.015,4.0,tech house
528,Give Me A Sign,Wahlstedt/TOOMANYLEFTHANDS,Pop Edm,..\data\audio_files\processed\528.mp3,0.719,0.883,11.0,-5.145,0.0965,0.00441,0.771,0.113,0.352,128.013,4.0,"danish electronic, scandipop, pop edm"
529,Cheap Thrills,Walker & Royce/Barney Bones,Bass House,..\data\audio_files\processed\529.mp3,0.71,0.875,7.0,-7.642,0.0515,0.0469,0.032,0.135,0.579,131.078,4.0,"house, tech house, deep disco house, bass house"
530,Stop Time,Walker & Royce/Glass Petals/Elohim,Bass House,..\data\audio_files\processed\530.mp3,0.681,0.866,1.0,-6.232,0.0327,0.0415,0.00289,0.32,0.103,127.952,4.0,"bass house, la pop, house, electropop, tech house, deep disco house, indie poptimism, canadian electronic"
531,Let's Live It Up,Walker & Royce/Harm Franklin,Bass House,..\data\audio_files\processed\531.mp3,,,,,,,,,,,,
532,Low Rider - Kyle Watson Remix,War/Kyle Watson,Classic Soul,..\data\audio_files\processed\532.mp3,0.853,0.924,0.0,-4.749,0.0437,0.0133,0.137,0.0701,0.89,129.025,4.0,"bass house, house, funk, fidget house, p funk, tech house, classic soul, soul, motown"
533,Keep Raving,Wax Motif,Bass House,..\data\audio_files\processed\533.mp3,0.799,0.854,9.0,-4.882,0.095,0.0539,0.265,0.242,0.502,126.027,4.0,"electro house, tech house, bass house"
534,Lo Que Soy,Wax Motif/Kura,Bass House,..\data\audio_files\processed\534.mp3,0.876,0.803,1.0,-5.092,0.054,0.213,0.398,0.0572,0.696,125.988,4.0,"big room, bass house, progressive electro house, electro house, tech house"
535,Lose Control,Wax Motif/Matroda,Bass House,..\data\audio_files\processed\535.mp3,0.676,0.903,11.0,-3.872,0.055,0.00457,0.617,0.138,0.642,125.0,4.0,"electro house, tech house, bass house"
536,La Samba,Wax Motif/Riordan,Bass House,..\data\audio_files\processed\536.mp3,0.777,0.951,8.0,-5.035,0.0844,0.0194,0.872,0.0643,0.627,130.047,4.0,"electro house, tech house, bass house"
537,Red Runner,WAYNE SNOW,Indie Jazz,..\data\audio_files\processed\537.mp3,0.891,0.55,11.0,-10.418,0.101,0.142,0.239,0.112,0.697,124.999,4.0,"indie jazz, neo r&b, indie soul"
538,Feel My Needs - Purple Disco Machine Remix,WEISS/Purple Disco Machine,House,..\data\audio_files\processed\538.mp3,0.707,0.896,3.0,-5.157,0.0538,0.0127,0.859,0.0182,0.903,122.011,4.0,"uk house, house, uk dance, deep house, tech house"
539,You're Sunshine,WEISS,House,..\data\audio_files\processed\539.mp3,0.511,0.972,1.0,-2.583,0.0574,0.000287,0.0133,0.397,0.229,172.06,4.0,"jungle, uk house, jazzy dnb, house, drum and bass, sambass, uk dance, liquid funk, tech house, brazilian dnb"
540,Dive In (feat. Notelle),Westend/Notelle,Bass House,..\data\audio_files\processed\540.mp3,0.805,0.807,8.0,-4.372,0.072,0.0062,0.619,0.0941,0.829,127.037,4.0,"tech house, bass house, dark pop"
541,Be Ok Again,What So Not/Daniel Johns,Aussietronica,..\data\audio_files\processed\541.mp3,0.474,0.694,0.0,-5.654,0.0468,0.0193,0.000412,0.0884,0.336,155.048,4.0,"electronic trap, edm, escape room, aussietronica, vapor twitch, electro house, brostep"
542,Warlord,What So Not/SLUMBERJACK,Aussietronica,..\data\audio_files\processed\542.mp3,0.445,0.637,4.0,-5.672,0.0342,0.00152,0.0103,0.129,0.0863,89.847,4.0,"electronic trap, edm, escape room, aussietronica, vapor twitch, electro house, brostep"
543,28 Grams,Wolfgang Gartner,Complextro,..\data\audio_files\processed\543.mp3,0.713,0.927,6.0,-6.088,0.486,0.00376,0.00351,0.682,0.687,127.03,4.0,"edm, complextro, house, progressive electro house, electro house"
544,Never Hide - Original Mix,Wolsh,,..\data\audio_files\processed\544.mp3,0.849,0.75,11.0,-5.013,0.0543,0.00125,0.0792,0.116,0.653,125.996,4.0,
545,Sunshine (My Girl),Wuki,,..\data\audio_files\processed\545.mp3,0.871,0.765,0.0,-4.602,0.116,0.00742,0.000196,0.0953,0.596,128.087,4.0,
546,To Be Real,Wuki/Lee Foss/Cheryl Lynn,,..\data\audio_files\processed\546.mp3,0.685,0.95,2.0,-4.547,0.0722,0.0013,0.598,0.037,0.683,129.99,4.0,"urban contemporary, quiet storm, house, disco, funk, minneapolis sound, tech house, deep disco house, classic soul, post-disco, soul"
547,Done With Love,Zedd,Complextro,..\data\audio_files\processed\547.mp3,0.579,0.759,2.0,-5.584,0.0386,0.06,0.000138,0.117,0.127,127.875,4.0,"edm, complextro, pop dance, german techno, pop"
548,Straight Into The Fire,Zedd,Complextro,..\data\audio_files\processed\548.mp3,0.583,0.86,8.0,-4.347,0.0842,0.0231,1.33e-06,0.0977,0.279,127.032,4.0,"edm, complextro, pop dance, german techno, pop"
549,Candyman,Zedd/Aloe Blacc,Complextro,..\data\audio_files\processed\549.mp3,0.572,0.864,2.0,-4.098,0.0477,0.0215,0.0,0.375,0.26,149.945,4.0,"edm, complextro, pop dance, pop soul, german techno, pop, r&b"
550,Clarity,Zedd/Foxes,Complextro,..\data\audio_files\processed\550.mp3,0.509,0.781,8.0,-3.48,0.072,0.0398,0.0,0.0749,0.176,128.0,4.0,"edm, complextro, pop dance, uk pop, electropop, german techno, metropopolis, pop"
551,One Three Nine,Zeds Dead/Scrufizzer,Brostep,..\data\audio_files\processed\551.mp3,0.81,0.864,11.0,-5.086,0.0374,0.0339,0.927,0.0593,0.768,124.992,4.0,"dubstep, edm, grime, progressive electro house, electro house, canadian electronic, brostep"
552,Better Recognize,ZHU/Wax Motif,Edm,..\data\audio_files\processed\552.mp3,0.839,0.786,1.0,-6.217,0.056,0.0292,0.354,0.0827,0.491,126.018,4.0,"electro house, bass house, tech house, edm"
553,Tunnel Vision - Don Diablo Edit,Zonderling/Don Diablo,Dutch House,..\data\audio_files\processed\553.mp3,0.762,0.913,5.0,-4.101,0.111,0.233,0.47,0.11,0.365,126.001,4.0,"dutch house, edm, future house, pop dance, sky room, progressive house, progressive electro house, electro house"
554,I DON'T CARE,박혜진 Park Hye Jin,Korean Dream Pop,..\data\audio_files\processed\554.mp3,0.886,0.521,6.0,-10.47,0.11,0.0409,0.245,0.0789,0.244,124.013,4.0,korean dream pop
