SongID,start_time,end_time,label,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
36,152.9,175.6,chorus,365,"Biscits, Camden Cox",Bass House,..\data\audio_files\processed\36.mp3,0.81,0.554,11.0,-17.77,0.192,0.0181,0.00718,0.73,0.79,127.019,4.0,"uk tech house, bass house, stutter house, house, uk dance, tech house"
36,175.6,187.09301587301587,other,365,"Biscits, Camden Cox",Bass House,..\data\audio_files\processed\36.mp3,0.81,0.554,11.0,-17.77,0.192,0.0181,0.00718,0.73,0.79,127.019,4.0,"uk tech house, bass house, stutter house, house, uk dance, tech house"
37,0.0,11.4,other,Intergalactic,Black V Neck,Bass House,..\data\audio_files\processed\37.mp3,0.802,0.945,2.0,-4.466,0.0736,0.000727,0.661,0.319,0.154,126.026,4.0,"tech house, bass house"
37,11.4,57.1,chorus,Intergalactic,Black V Neck,Bass House,..\data\audio_files\processed\37.mp3,0.802,0.945,2.0,-4.466,0.0736,0.000727,0.661,0.319,0.154,126.026,4.0,"tech house, bass house"
37,57.1,137.1,other,Intergalactic,Black V Neck,Bass House,..\data\audio_files\processed\37.mp3,0.802,0.945,2.0,-4.466,0.0736,0.000727,0.661,0.319,0.154,126.026,4.0,"tech house, bass house"
37,137.1,182.8,chorus,Intergalactic,Black V Neck,Bass House,..\data\audio_files\processed\37.mp3,0.802,0.945,2.0,-4.466,0.0736,0.000727,0.661,0.319,0.154,126.026,4.0,"tech house, bass house"
37,182.8,183.62902494331067,other,Intergalactic,Black V Neck,Bass House,..\data\audio_files\processed\37.mp3,0.802,0.945,2.0,-4.466,0.0736,0.000727,0.661,0.319,0.154,126.026,4.0,"tech house, bass house"
38,0.0,45.7,other,Like Whoa,Black V Neck,Bass House,..\data\audio_files\processed\38.mp3,0.773,0.89,6.0,-7.044,0.0578,0.00111,0.871,0.0884,0.745,126.028,4.0,"tech house, bass house"
38,45.7,91.4,chorus,Like Whoa,Black V Neck,Bass House,..\data\audio_files\processed\38.mp3,0.773,0.89,6.0,-7.044,0.0578,0.00111,0.871,0.0884,0.745,126.028,4.0,"tech house, bass house"
38,91.4,152.4,other,Like Whoa,Black V Neck,Bass House,..\data\audio_files\processed\38.mp3,0.773,0.89,6.0,-7.044,0.0578,0.00111,0.871,0.0884,0.745,126.028,4.0,"tech house, bass house"
38,152.4,182.8,chorus,Like Whoa,Black V Neck,Bass House,..\data\audio_files\processed\38.mp3,0.773,0.89,6.0,-7.044,0.0578,0.00111,0.871,0.0884,0.745,126.028,4.0,"tech house, bass house"
38,182.8,185.00503401360544,other,Like Whoa,Black V Neck,Bass House,..\data\audio_files\processed\38.mp3,0.773,0.89,6.0,-7.044,0.0578,0.00111,0.871,0.0884,0.745,126.028,4.0,"tech house, bass house"
40,0.0,31.9,other,Boom Boom,Bleu Clair,Bass House,..\data\audio_files\processed\40.mp3,0.838,0.88,1.0,-5.641,0.0625,0.00824,0.0253,0.0613,0.37,127.962,4.0,"indonesian edm, tech house, bass house"
40,31.9,76.9,chorus,Boom Boom,Bleu Clair,Bass House,..\data\audio_files\processed\40.mp3,0.838,0.88,1.0,-5.641,0.0625,0.00824,0.0253,0.0613,0.37,127.962,4.0,"indonesian edm, tech house, bass house"
40,76.9,136.9,other,Boom Boom,Bleu Clair,Bass House,..\data\audio_files\processed\40.mp3,0.838,0.88,1.0,-5.641,0.0625,0.00824,0.0253,0.0613,0.37,127.962,4.0,"indonesian edm, tech house, bass house"
40,136.9,181.9,chorus,Boom Boom,Bleu Clair,Bass House,..\data\audio_files\processed\40.mp3,0.838,0.88,1.0,-5.641,0.0625,0.00824,0.0253,0.0613,0.37,127.962,4.0,"indonesian edm, tech house, bass house"
41,0.0,30.5,other,The Rhythm,Bleu Clair,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6.0,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4.0,"indonesian edm, tech house, bass house"
41,30.5,60.7,chorus,The Rhythm,Bleu Clair,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6.0,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4.0,"indonesian edm, tech house, bass house"
41,60.7,136.3,other,The Rhythm,Bleu Clair,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6.0,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4.0,"indonesian edm, tech house, bass house"
41,136.3,166.5,chorus,The Rhythm,Bleu Clair,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6.0,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4.0,"indonesian edm, tech house, bass house"
41,166.5,166.53002267573697,other,The Rhythm,Bleu Clair,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6.0,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4.0,"indonesian edm, tech house, bass house"
43,0.0,60.5,other,Killer Bee,"Bleu Clair, OOTORO, Chyra",Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1.0,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4.0,"indonesian edm, tech house, bass house"
43,60.5,90.5,chorus,Killer Bee,"Bleu Clair, OOTORO, Chyra",Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1.0,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4.0,"indonesian edm, tech house, bass house"
43,90.5,135.5,other,Killer Bee,"Bleu Clair, OOTORO, Chyra",Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1.0,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4.0,"indonesian edm, tech house, bass house"
43,135.5,165.5,chorus,Killer Bee,"Bleu Clair, OOTORO, Chyra",Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1.0,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4.0,"indonesian edm, tech house, bass house"
43,165.5,166.07900226757369,other,Killer Bee,"Bleu Clair, OOTORO, Chyra",Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1.0,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4.0,"indonesian edm, tech house, bass house"
46,0.0,57.1,other,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",House,..\data\audio_files\processed\46.mp3,0.657,0.757,0.0,-5.257,0.0584,0.428,0.0,0.0728,0.672,122.056,4.0,"indie poptimism, uk dance, house, strut"
46,57.1,72.9,chorus,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",House,..\data\audio_files\processed\46.mp3,0.657,0.757,0.0,-5.257,0.0584,0.428,0.0,0.0728,0.672,122.056,4.0,"indie poptimism, uk dance, house, strut"
46,72.9,137.8,other,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",House,..\data\audio_files\processed\46.mp3,0.657,0.757,0.0,-5.257,0.0584,0.428,0.0,0.0728,0.672,122.056,4.0,"indie poptimism, uk dance, house, strut"
46,137.8,167.3,chorus,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",House,..\data\audio_files\processed\46.mp3,0.657,0.757,0.0,-5.257,0.0584,0.428,0.0,0.0728,0.672,122.056,4.0,"indie poptimism, uk dance, house, strut"
46,167.3,168.0580045351474,other,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",House,..\data\audio_files\processed\46.mp3,0.657,0.757,0.0,-5.257,0.0584,0.428,0.0,0.0728,0.672,122.056,4.0,"indie poptimism, uk dance, house, strut"
48,0.0,26.2,other,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,26.2,45.8,chorus,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,45.8,56.7,other,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,56.7,79.7,chorus,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,79.7,117.7,other,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,117.7,148.1,chorus,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
48,148.1,153.66702947845806,other,Save Our Soul - Rework 2021,Bob Sinclar,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3.0,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"disco house, filter house"
51,0.0,30.7,other,Tokyo Bill,"Born Dirty, Bellecour",Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4.0,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4.0,bass house
51,30.7,59.5,chorus,Tokyo Bill,"Born Dirty, Bellecour",Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4.0,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4.0,bass house
51,59.5,122.9,other,Tokyo Bill,"Born Dirty, Bellecour",Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4.0,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4.0,bass house
51,122.9,151.7,chorus,Tokyo Bill,"Born Dirty, Bellecour",Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4.0,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4.0,bass house
51,151.7,184.32,other,Tokyo Bill,"Born Dirty, Bellecour",Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4.0,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4.0,bass house
52,0.0,25.8,other,From Paris to Berlin (Chrit Leaf Remix),"Braaheim, Chrit Leaf",Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10.0,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4.0,"covertronica, slap house"
52,25.8,56.8,chorus,From Paris to Berlin (Chrit Leaf Remix),"Braaheim, Chrit Leaf",Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10.0,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4.0,"covertronica, slap house"
52,56.8,99.3,other,From Paris to Berlin (Chrit Leaf Remix),"Braaheim, Chrit Leaf",Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10.0,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4.0,"covertronica, slap house"
52,99.3,130.6,chorus,From Paris to Berlin (Chrit Leaf Remix),"Braaheim, Chrit Leaf",Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10.0,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4.0,"covertronica, slap house"
52,130.6,131.4530158730159,other,From Paris to Berlin (Chrit Leaf Remix),"Braaheim, Chrit Leaf",Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10.0,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4.0,"covertronica, slap house"
54,0.0,52.5,other,Bongoloco,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2.0,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4.0,"tech house, brazilian edm, brazilian tech house"
54,52.5,80.6,chorus,Bongoloco,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2.0,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4.0,"tech house, brazilian edm, brazilian tech house"
54,80.6,142.5,other,Bongoloco,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2.0,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4.0,"tech house, brazilian edm, brazilian tech house"
54,142.5,172.5,chorus,Bongoloco,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2.0,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4.0,"tech house, brazilian edm, brazilian tech house"
54,172.5,202.84403628117914,other,Bongoloco,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2.0,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4.0,"tech house, brazilian edm, brazilian tech house"
55,0.0,29.8,other,La Fiesta,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9.0,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4.0,"tech house, brazilian edm, brazilian tech house"
55,29.8,104.2,chorus,La Fiesta,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9.0,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4.0,"tech house, brazilian edm, brazilian tech house"
55,104.2,163.7,other,La Fiesta,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9.0,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4.0,"tech house, brazilian edm, brazilian tech house"
55,163.7,215.8,chorus,La Fiesta,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9.0,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4.0,"tech house, brazilian edm, brazilian tech house"
55,215.8,223.66902494331066,other,La Fiesta,Bruno Furlan,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9.0,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4.0,"tech house, brazilian edm, brazilian tech house"
56,0.0,15.0,other,Space Bump,"Bruno Furlan, Deeft",Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4.0,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4.0,"tech house, brazilian edm, brazilian tech house"
56,15.0,71.2,chorus,Space Bump,"Bruno Furlan, Deeft",Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4.0,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4.0,"tech house, brazilian edm, brazilian tech house"
56,71.2,120.0,other,Space Bump,"Bruno Furlan, Deeft",Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4.0,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4.0,"tech house, brazilian edm, brazilian tech house"
56,120.0,161.2,chorus,Space Bump,"Bruno Furlan, Deeft",Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4.0,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4.0,"tech house, brazilian edm, brazilian tech house"
56,161.2,165.30603174603175,other,Space Bump,"Bruno Furlan, Deeft",Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4.0,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4.0,"tech house, brazilian edm, brazilian tech house"
58,0.0,137.2,other,Brighter Days - Marco Lys Remix,"Cajmere, Dajae, Marco Lys",Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7.0,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4.0,"classic house, chicago house, footwork, italian tech house, deep house, tech house"
58,137.2,212.5,chorus,Brighter Days - Marco Lys Remix,"Cajmere, Dajae, Marco Lys",Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7.0,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4.0,"classic house, chicago house, footwork, italian tech house, deep house, tech house"
58,212.5,274.4,other,Brighter Days - Marco Lys Remix,"Cajmere, Dajae, Marco Lys",Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7.0,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4.0,"classic house, chicago house, footwork, italian tech house, deep house, tech house"
58,274.4,300.1,chorus,Brighter Days - Marco Lys Remix,"Cajmere, Dajae, Marco Lys",Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7.0,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4.0,"classic house, chicago house, footwork, italian tech house, deep house, tech house"
58,300.1,381.10902494331066,other,Brighter Days - Marco Lys Remix,"Cajmere, Dajae, Marco Lys",Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7.0,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4.0,"classic house, chicago house, footwork, italian tech house, deep house, tech house"
61,0.0,60.0,other,Me Gusta,Carol Seubert,,..\data\audio_files\processed\61.mp3,0.789,0.743,0.0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4.0,
61,60.0,105.0,chorus,Me Gusta,Carol Seubert,,..\data\audio_files\processed\61.mp3,0.789,0.743,0.0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4.0,
61,105.0,153.7,other,Me Gusta,Carol Seubert,,..\data\audio_files\processed\61.mp3,0.789,0.743,0.0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4.0,
61,153.7,195.0,chorus,Me Gusta,Carol Seubert,,..\data\audio_files\processed\61.mp3,0.789,0.743,0.0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4.0,
61,195.0,240.39201814058956,other,Me Gusta,Carol Seubert,,..\data\audio_files\processed\61.mp3,0.789,0.743,0.0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4.0,
64,0.0,108.4,other,Don't Let The Bass Get Ya,Cazztek,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1.0,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4.0,"electro house, bass house"
64,108.4,139.4,chorus,Don't Let The Bass Get Ya,Cazztek,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1.0,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4.0,"electro house, bass house"
64,139.4,185.8,other,Don't Let The Bass Get Ya,Cazztek,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1.0,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4.0,"electro house, bass house"
64,185.8,216.8,chorus,Don't Let The Bass Get Ya,Cazztek,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1.0,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4.0,"electro house, bass house"
64,216.8,278.92603174603175,other,Don't Let The Bass Get Ya,Cazztek,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1.0,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4.0,"electro house, bass house"
65,0.0,49.0,other,To The Beat,Cazztek,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11.0,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4.0,"electro house, bass house"
65,49.0,95.0,chorus,To The Beat,Cazztek,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11.0,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4.0,"electro house, bass house"
65,95.0,158.4,other,To The Beat,Cazztek,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11.0,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4.0,"electro house, bass house"
65,158.4,181.4,chorus,To The Beat,Cazztek,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11.0,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4.0,"electro house, bass house"
65,181.4,196.5,other,To The Beat,Cazztek,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11.0,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4.0,"electro house, bass house"
66,0.0,61.5,other,I Want You,Chris Lake,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11.0,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house"
66,61.5,92.2,chorus,I Want You,Chris Lake,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11.0,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house"
66,92.2,184.3,other,I Want You,Chris Lake,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11.0,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house"
66,184.3,215.1,chorus,I Want You,Chris Lake,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11.0,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house"
66,215.1,245.76902494331065,other,I Want You,Chris Lake,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11.0,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house"
67,0.0,92.2,other,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
67,92.2,119.1,chorus,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
67,119.1,153.6,other,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
67,153.6,180.5,chorus,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
67,180.5,261.1,other,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
67,261.1,288.0,chorus,Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances",Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9.0,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4.0,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore"
