SongID,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
508,Grimey,TroyBoi,Bass Trap,..\data\audio_files\processed\508.mp3,0.883,0.406,2.0,-6.07,0.301,0.0307,0.547,0.057,0.534,140.07,4.0,"bass trap, electronic trap"
509,Sensei,TroyBoi,Bass Trap,..\data\audio_files\processed\509.mp3,0.77,0.607,11.0,-6.189,0.0422,0.000403,0.766,0.101,0.343,142.024,4.0,"bass trap, electronic trap"
510,All Night,Truth x Lies,Tech House,..\data\audio_files\processed\510.mp3,0.758,0.904,9.0,-7.138,0.0588,0.029,0.769,0.178,0.79,127.996,4.0,tech house
511,What I'm Sayin,Truth x Lies,Tech House,..\data\audio_files\processed\511.mp3,0.801,0.993,6.0,-7.152,0.202,0.0406,0.752,0.0871,0.0727,128.005,4.0,tech house
512,Bleacher Creature,TVBOO/um..,Experimental Bass,..\data\audio_files\processed\512.mp3,0.792,0.764,1.0,-4.78,0.358,0.00224,0.0673,0.111,0.377,150.107,4.0,experimental bass
513,Don't Copy Us,um..,Experimental Bass,..\data\audio_files\processed\513.mp3,,,,,,,,,,,,
514,Pó De Anjo,VINNE,Brazilian Edm,..\data\audio_files\processed\514.mp3,0.659,0.874,8.0,-6.808,0.115,0.0604,0.794,0.512,0.19,125.987,4.0,brazilian edm
515,"Tudo Bem, Tudo Bom - Radio Edit",Vintage Culture,Brazilian Edm,..\data\audio_files\processed\515.mp3,0.76,0.965,1.0,-8.676,0.0451,0.0155,0.805,0.061,0.549,127.987,4.0,brazilian edm
516,Come Come,Vintage Culture/Tube & Berger/Kyle Pearce,Brazilian Edm,..\data\audio_files\processed\516.mp3,0.78,0.848,0.0,-7.146,0.0497,0.00524,0.362,0.0717,0.175,123.996,4.0,"german techno, dusseldorf electronic, brazilian edm, deep euro house"
517,Ghost Voices,Virtual Self,Electro House,..\data\audio_files\processed\517.mp3,0.311,0.857,11.0,-8.332,0.0395,0.00133,0.804,0.307,0.36,119.968,4.0,"future bass, electro house"
518,Key,Virtual Self,Electro House,..\data\audio_files\processed\518.mp3,0.526,0.968,1.0,-4.992,0.0517,0.00159,0.941,0.356,0.229,118.0,4.0,"future bass, electro house"
519,Freddie's Warmup,Vlado,,..\data\audio_files\processed\519.mp3,,,,,,,,,,,,
520,Funk Soul Brother - GENESI Edit,VLTRA (IT)/GENESI,Tech House,..\data\audio_files\processed\520.mp3,0.366,0.985,2.0,-4.28,0.0795,0.00508,0.655,0.327,0.32,127.952,4.0,tech house
521,One Pill,VNSSA,Bass House,..\data\audio_files\processed\521.mp3,0.76,0.766,11.0,-7.167,0.0429,0.0281,0.619,0.128,0.469,130.022,4.0,"tech house, bass house"
522,Bump,VOLAC,Bass House,..\data\audio_files\processed\522.mp3,0.807,0.947,7.0,-6.404,0.0513,0.00988,0.87,0.0791,0.193,126.013,4.0,"tech house, brazilian edm, bass house"
523,In The Air,VOLAC,Bass House,..\data\audio_files\processed\523.mp3,0.792,0.733,7.0,-8.755,0.0482,0.000299,0.016,0.0974,0.357,126.995,4.0,"tech house, brazilian edm, bass house"
524,Russian Style,VOLAC,Bass House,..\data\audio_files\processed\524.mp3,0.849,0.923,2.0,-5.676,0.0965,0.052,0.835,0.0569,0.527,125.999,4.0,"tech house, brazilian edm, bass house"
525,Work It,VOLAC,Bass House,..\data\audio_files\processed\525.mp3,0.814,0.935,1.0,-6.128,0.055,0.00583,0.33,0.0537,0.546,126.036,4.0,"tech house, brazilian edm, bass house"
526,Like Dis - Radio Edit,VOLAC/Gustavo Mota,Bass House,..\data\audio_files\processed\526.mp3,0.814,0.624,1.0,-5.172,0.0392,0.000365,0.896,0.059,0.55,126.009,4.0,"tech house, brazilian edm, bass house"
527,Do My Thing,Wade,Tech House,..\data\audio_files\processed\527.mp3,0.786,0.906,1.0,-6.871,0.0626,0.0482,0.336,0.0541,0.476,128.015,4.0,tech house
528,Give Me A Sign,Wahlstedt/TOOMANYLEFTHANDS,Pop Edm,..\data\audio_files\processed\528.mp3,0.719,0.883,11.0,-5.145,0.0965,0.00441,0.771,0.113,0.352,128.013,4.0,"danish electronic, scandipop, pop edm"
529,Cheap Thrills,Walker & Royce/Barney Bones,Bass House,..\data\audio_files\processed\529.mp3,0.71,0.875,7.0,-7.642,0.0515,0.0469,0.032,0.135,0.579,131.078,4.0,"house, tech house, deep disco house, bass house"
530,Stop Time,Walker & Royce/Glass Petals/Elohim,Bass House,..\data\audio_files\processed\530.mp3,0.681,0.866,1.0,-6.232,0.0327,0.0415,0.00289,0.32,0.103,127.952,4.0,"bass house, la pop, house, electropop, tech house, deep disco house, indie poptimism, canadian electronic"
531,Let's Live It Up,Walker & Royce/Harm Franklin,Bass House,..\data\audio_files\processed\531.mp3,,,,,,,,,,,,
532,Low Rider - Kyle Watson Remix,War/Kyle Watson,Classic Soul,..\data\audio_files\processed\532.mp3,0.853,0.924,0.0,-4.749,0.0437,0.0133,0.137,0.0701,0.89,129.025,4.0,"bass house, house, funk, fidget house, p funk, tech house, classic soul, soul, motown"
533,Keep Raving,Wax Motif,Bass House,..\data\audio_files\processed\533.mp3,0.799,0.854,9.0,-4.882,0.095,0.0539,0.265,0.242,0.502,126.027,4.0,"electro house, tech house, bass house"
534,Lo Que Soy,Wax Motif/Kura,Bass House,..\data\audio_files\processed\534.mp3,0.876,0.803,1.0,-5.092,0.054,0.213,0.398,0.0572,0.696,125.988,4.0,"big room, bass house, progressive electro house, electro house, tech house"
535,Lose Control,Wax Motif/Matroda,Bass House,..\data\audio_files\processed\535.mp3,0.676,0.903,11.0,-3.872,0.055,0.00457,0.617,0.138,0.642,125.0,4.0,"electro house, tech house, bass house"
536,La Samba,Wax Motif/Riordan,Bass House,..\data\audio_files\processed\536.mp3,0.777,0.951,8.0,-5.035,0.0844,0.0194,0.872,0.0643,0.627,130.047,4.0,"electro house, tech house, bass house"
537,Red Runner,WAYNE SNOW,Indie Jazz,..\data\audio_files\processed\537.mp3,0.891,0.55,11.0,-10.418,0.101,0.142,0.239,0.112,0.697,124.999,4.0,"indie jazz, neo r&b, indie soul"
538,Feel My Needs - Purple Disco Machine Remix,WEISS/Purple Disco Machine,House,..\data\audio_files\processed\538.mp3,0.707,0.896,3.0,-5.157,0.0538,0.0127,0.859,0.0182,0.903,122.011,4.0,"uk house, house, uk dance, deep house, tech house"
539,You're Sunshine,WEISS,House,..\data\audio_files\processed\539.mp3,0.511,0.972,1.0,-2.583,0.0574,0.000287,0.0133,0.397,0.229,172.06,4.0,"jungle, uk house, jazzy dnb, house, drum and bass, sambass, uk dance, liquid funk, tech house, brazilian dnb"
540,Dive In (feat. Notelle),Westend/Notelle,Bass House,..\data\audio_files\processed\540.mp3,0.805,0.807,8.0,-4.372,0.072,0.0062,0.619,0.0941,0.829,127.037,4.0,"tech house, bass house, dark pop"
541,Be Ok Again,What So Not/Daniel Johns,Aussietronica,..\data\audio_files\processed\541.mp3,0.474,0.694,0.0,-5.654,0.0468,0.0193,0.000412,0.0884,0.336,155.048,4.0,"electronic trap, edm, escape room, aussietronica, vapor twitch, electro house, brostep"
542,Warlord,What So Not/SLUMBERJACK,Aussietronica,..\data\audio_files\processed\542.mp3,0.445,0.637,4.0,-5.672,0.0342,0.00152,0.0103,0.129,0.0863,89.847,4.0,"electronic trap, edm, escape room, aussietronica, vapor twitch, electro house, brostep"
543,28 Grams,Wolfgang Gartner,Complextro,..\data\audio_files\processed\543.mp3,0.713,0.927,6.0,-6.088,0.486,0.00376,0.00351,0.682,0.687,127.03,4.0,"edm, complextro, house, progressive electro house, electro house"
544,Never Hide - Original Mix,Wolsh,,..\data\audio_files\processed\544.mp3,0.849,0.75,11.0,-5.013,0.0543,0.00125,0.0792,0.116,0.653,125.996,4.0,
545,Sunshine (My Girl),Wuki,,..\data\audio_files\processed\545.mp3,0.871,0.765,0.0,-4.602,0.116,0.00742,0.000196,0.0953,0.596,128.087,4.0,
546,To Be Real,Wuki/Lee Foss/Cheryl Lynn,,..\data\audio_files\processed\546.mp3,0.685,0.95,2.0,-4.547,0.0722,0.0013,0.598,0.037,0.683,129.99,4.0,"urban contemporary, quiet storm, house, disco, funk, minneapolis sound, tech house, deep disco house, classic soul, post-disco, soul"
547,Done With Love,Zedd,Complextro,..\data\audio_files\processed\547.mp3,0.579,0.759,2.0,-5.584,0.0386,0.06,0.000138,0.117,0.127,127.875,4.0,"edm, complextro, pop dance, german techno, pop"
548,Straight Into The Fire,Zedd,Complextro,..\data\audio_files\processed\548.mp3,0.583,0.86,8.0,-4.347,0.0842,0.0231,1.33e-06,0.0977,0.279,127.032,4.0,"edm, complextro, pop dance, german techno, pop"
549,Candyman,Zedd/Aloe Blacc,Complextro,..\data\audio_files\processed\549.mp3,0.572,0.864,2.0,-4.098,0.0477,0.0215,0.0,0.375,0.26,149.945,4.0,"edm, complextro, pop dance, pop soul, german techno, pop, r&b"
550,Clarity,Zedd/Foxes,Complextro,..\data\audio_files\processed\550.mp3,0.509,0.781,8.0,-3.48,0.072,0.0398,0.0,0.0749,0.176,128.0,4.0,"edm, complextro, pop dance, uk pop, electropop, german techno, metropopolis, pop"
551,One Three Nine,Zeds Dead/Scrufizzer,Brostep,..\data\audio_files\processed\551.mp3,0.81,0.864,11.0,-5.086,0.0374,0.0339,0.927,0.0593,0.768,124.992,4.0,"dubstep, edm, grime, progressive electro house, electro house, canadian electronic, brostep"
552,Better Recognize,ZHU/Wax Motif,Edm,..\data\audio_files\processed\552.mp3,0.839,0.786,1.0,-6.217,0.056,0.0292,0.354,0.0827,0.491,126.018,4.0,"electro house, bass house, tech house, edm"
553,Tunnel Vision - Don Diablo Edit,Zonderling/Don Diablo,Dutch House,..\data\audio_files\processed\553.mp3,0.762,0.913,5.0,-4.101,0.111,0.233,0.47,0.11,0.365,126.001,4.0,"dutch house, edm, future house, pop dance, sky room, progressive house, progressive electro house, electro house"
554,I DON'T CARE,박혜진 Park Hye Jin,Korean Dream Pop,..\data\audio_files\processed\554.mp3,0.886,0.521,6.0,-10.47,0.11,0.0409,0.245,0.0789,0.244,124.013,4.0,korean dream pop
555,Step Back!,1nonly/SXMPRA,Aesthetic Rap,..\data\audio_files\processed\555.mp3,0.783,0.89,1.0,-5.995,0.2,0.185,0.00417,0.0969,0.437,127.996,4.0,"drift phonk, aesthetic rap"
556,Track Pant Thing,A.Skillz,Breakbeat,..\data\audio_files\processed\556.mp3,0.744,0.912,1.0,-4.171,0.105,0.000957,0.0,0.229,0.528,107.025,4.0,breakbeat
557,Peaches (feat. Droop Capone),A.Skillz/Krafty Kuts/Droop Capone,Breakbeat,..\data\audio_files\processed\557.mp3,0.731,0.754,7.0,-7.045,0.11,0.0244,0.00974,0.206,0.615,170.526,4.0,"nu skool breaks, psybreaks, breakbeat"
558,Holding On,Aeden,Dutch Edm,..\data\audio_files\processed\558.mp3,0.506,0.872,4.0,-5.516,0.0548,0.00117,0.501,0.433,0.352,174.989,4.0,dutch edm
559,Higher,Aktive,Dancefloor Dnb,..\data\audio_files\processed\559.mp3,0.491,0.994,8.0,-2.122,0.0744,0.041,0.0471,0.343,0.763,174.039,4.0,dancefloor dnb
560,Holding On,Akylla,,..\data\audio_files\processed\560.mp3,0.621,0.803,2.0,-5.011,0.08,0.00827,0.0241,0.0962,0.22,127.957,4.0,
561,The Drum,Alan Walker,Electro House,..\data\audio_files\processed\561.mp3,0.783,0.762,6.0,-4.727,0.0507,0.158,6.56e-05,0.092,0.33,127.993,4.0,electro house
562,Somebody Like U,Alan Walker/Au/Ra,Electro House,..\data\audio_files\processed\562.mp3,0.616,0.698,9.0,-6.496,0.0643,0.153,0.0,0.177,0.187,124.973,4.0,"deep pop edm, alt z, electro house"
563,"Better Off (Alone, Pt. III)",Alan Walker/Dash Berlin/Vikkstar,Electro House,..\data\audio_files\processed\563.mp3,0.557,0.906,9.0,-4.158,0.0487,0.0002,0.00409,0.133,0.143,150.031,4.0,"big room, dutch house, uplifting trance, dutch trance, australian dance, edm, pop dance, melbourne bounce, trance, progressive house, electro house, melbourne bounce international"
564,Don't You Hold Me Down,Alan Walker/Georgia Ku,Electro House,..\data\audio_files\processed\564.mp3,,,,,,,,,,,,
565,Lights,Alex Baker/Hanging Valleys,,..\data\audio_files\processed\565.mp3,0.665,0.302,2.0,-16.312,0.101,0.555,0.762,0.114,0.0758,105.004,4.0,pop folk
566,Underthought,ALSO ASTIR,Chill House,..\data\audio_files\processed\566.mp3,0.601,0.553,9.0,-17.032,0.0381,0.629,0.795,0.0818,0.0669,123.985,4.0,chill house
567,Renaissance,Angara,Melodic House,..\data\audio_files\processed\567.mp3,0.627,0.874,8.0,-7.753,0.0467,0.0281,0.743,0.0881,0.351,124.001,4.0,"new french touch, melodic house"
568,Save Me,Anyma/Cassian/Poppy Baskcomb,Stutter House,..\data\audio_files\processed\568.mp3,0.673,0.908,6.0,-6.36,0.0387,0.000485,0.781,0.113,0.045,126.013,4.0,"stutter house, uk dance, melodic house"
569,Threads,Archaellum,Melodic House,..\data\audio_files\processed\569.mp3,0.661,0.744,1.0,-10.248,0.0328,0.275,0.838,0.0962,0.0359,118.002,4.0,melodic house
570,Followers,AREA21/Martin Garrix/Maejor,,..\data\audio_files\processed\570.mp3,0.557,0.798,11.0,-4.162,0.0362,0.163,3.59e-05,0.295,0.347,144.969,4.0,"edm, pop dance, dutch edm, progressive house, detroit hip hop, pop"
571,Aria,Argy/Omnya,,..\data\audio_files\processed\571.mp3,0.652,0.818,10.0,-5.994,0.0276,0.00248,0.289,0.201,0.0893,122.005,4.0,
572,Real,Ark Patrol,Vapor Twitch,..\data\audio_files\processed\572.mp3,0.676,0.71,1.0,-7.811,0.0959,0.0372,0.00596,0.0486,0.327,142.084,4.0,vapor twitch
573,One Day,Arley/Sirolf,,..\data\audio_files\processed\573.mp3,0.701,0.786,8.0,-9.77,0.0345,0.043,0.71,0.0994,0.0389,119.995,4.0,
574,Adrift,Attom,,..\data\audio_files\processed\574.mp3,0.663,0.716,9.0,-7.916,0.0375,0.0653,0.938,0.121,0.0359,120.018,4.0,
575,Lagoon - Banyan Remix,Attom/Banyan,,..\data\audio_files\processed\575.mp3,0.505,0.71,7.0,-10.252,0.0339,0.798,0.873,0.155,0.0641,103.992,4.0,"samurai trap, chill house, high vibe"
576,Morning Thoughts,Attom,,..\data\audio_files\processed\576.mp3,0.647,0.652,5.0,-6.037,0.0432,0.0509,0.204,0.131,0.0399,117.022,4.0,
577,Oasis,Attom,,..\data\audio_files\processed\577.mp3,0.367,0.63,10.0,-7.846,0.0592,0.0065,0.81,0.112,0.0636,177.971,4.0,
578,Sights,Attom,,..\data\audio_files\processed\578.mp3,0.611,0.744,8.0,-6.463,0.0663,0.171,0.768,0.154,0.0408,110.019,4.0,
579,Rogue,Attom/Kwesi,,..\data\audio_files\processed\579.mp3,0.681,0.69,8.0,-11.264,0.0512,0.489,0.762,0.112,0.0399,111.993,4.0,
580,Affection,Augan,,..\data\audio_files\processed\580.mp3,0.611,0.539,7.0,-13.219,0.0903,0.836,0.846,0.619,0.0648,116.049,4.0,
581,Goodbye,AVAION/Sam Welch,,..\data\audio_files\processed\581.mp3,0.839,0.567,1.0,-9.461,0.0615,0.289,0.0113,0.118,0.1,125.026,4.0,
582,Somebody To Love,Axel Black & White,,..\data\audio_files\processed\582.mp3,0.52,0.907,1.0,-3.614,0.3,0.00373,5.28e-06,0.0906,0.219,132.046,4.0,
583,Varshaver,Balkan Bump/CloZee,Livetronica,..\data\audio_files\processed\583.mp3,0.516,0.678,11.0,-6.813,0.0371,0.00096,0.539,0.052,0.23,145.909,4.0,"electra, glitch hop, downtempo bass, livetronica"
584,Dirty Bump,Balkan Bump/Dirtwire,Livetronica,..\data\audio_files\processed\584.mp3,0.525,0.624,7.0,-9.4,0.0323,0.00878,0.809,0.138,0.299,82.024,4.0,"alternative americana, high vibe, downtempo bass, livetronica"
585,Aura,Banyan,High Vibe,..\data\audio_files\processed\585.mp3,0.601,0.821,8.0,-8.419,0.0501,0.0135,0.857,0.201,0.0808,119.977,4.0,"samurai trap, chill house, high vibe"
586,Breathing Wild,Banyan,High Vibe,..\data\audio_files\processed\586.mp3,0.665,0.833,4.0,-7.46,0.0417,0.758,0.677,0.0945,0.25,126.956,4.0,"samurai trap, chill house, high vibe"
587,Cerulean,Banyan,High Vibe,..\data\audio_files\processed\587.mp3,0.769,0.62,8.0,-10.833,0.181,0.795,0.651,0.0972,0.161,115.011,4.0,"samurai trap, chill house, high vibe"
588,Drift,Banyan,High Vibe,..\data\audio_files\processed\588.mp3,0.697,0.782,11.0,-10.885,0.0406,0.897,0.859,0.0944,0.215,118.028,4.0,"samurai trap, chill house, high vibe"
589,Holly,Banyan,High Vibe,..\data\audio_files\processed\589.mp3,0.671,0.633,5.0,-9.852,0.0365,0.349,0.937,0.0997,0.303,120.001,4.0,"samurai trap, chill house, high vibe"
590,Souls,Banyan,High Vibe,..\data\audio_files\processed\590.mp3,0.759,0.504,0.0,-10.869,0.0611,0.7,0.676,0.0754,0.0392,122.988,4.0,"samurai trap, chill house, high vibe"
591,Stardust,Banyan,High Vibe,..\data\audio_files\processed\591.mp3,0.61,0.84,5.0,-7.871,0.0979,0.0115,0.447,0.127,0.069,119.991,4.0,"samurai trap, chill house, high vibe"
592,Anywhere,Banyan/Benji Lewis,High Vibe,..\data\audio_files\processed\592.mp3,0.714,0.788,9.0,-6.396,0.0378,0.315,0.496,0.0878,0.083,120.015,4.0,"samurai trap, chill house, high vibe"
593,Ineffable,Banyan/Equanimous,High Vibe,..\data\audio_files\processed\593.mp3,0.6,0.486,5.0,-6.869,0.0416,0.203,0.15,0.123,0.505,83.003,4.0,"chillhop, lo-fi cover, downtempo bass, high vibe, chill house, samurai trap"
594,Tracing Steps,Banyan/Herflex,High Vibe,..\data\audio_files\processed\594.mp3,0.639,0.649,10.0,-10.019,0.0452,0.798,0.832,0.118,0.0762,124.986,4.0,"samurai trap, chill house, high vibe"
595,Cycles,Banyan/LeyeT,High Vibe,..\data\audio_files\processed\595.mp3,0.669,0.612,10.0,-9.359,0.0338,0.843,0.505,0.0989,0.3,114.001,4.0,"samurai trap, chill house, indie electropop, high vibe"
596,More To Say,Banyan/LeyeT,High Vibe,..\data\audio_files\processed\596.mp3,0.636,0.715,11.0,-12.661,0.0418,0.792,0.685,0.0807,0.2,120.005,4.0,"samurai trap, chill house, indie electropop, high vibe"
597,Serotonin,Banyan/Ruffnux,High Vibe,..\data\audio_files\processed\597.mp3,0.631,0.616,5.0,-9.484,0.0453,0.398,0.903,0.219,0.07,114.879,4.0,"samurai trap, tropical house, chill house, high vibe"
598,Devil,Barren Gates,Traprun,..\data\audio_files\processed\598.mp3,0.507,0.864,6.0,-1.421,0.168,0.343,2.57e-05,0.0891,0.41,150.075,4.0,traprun
599,Hey (nothing like I thought it'd be),Bassi Fox,,..\data\audio_files\processed\599.mp3,0.738,0.828,4.0,-5.079,0.0392,0.237,0.909,0.0521,0.601,124.985,4.0,
600,Tokyo Drift,BEAUZ/MYLK,Pop Edm,..\data\audio_files\processed\600.mp3,0.625,0.979,6.0,-3.035,0.0598,0.00436,0.608,0.0534,0.619,150.082,4.0,"kawaii future bass, pop edm"
601,Vex,Bensley,Dancefloor Dnb,..\data\audio_files\processed\601.mp3,0.32,0.983,2.0,-1.224,0.0519,3.77e-05,0.832,0.0888,0.0467,173.97,4.0,dancefloor dnb
602,Breathe,Blanke/ÆON:MODE,Dubstep,..\data\audio_files\processed\602.mp3,0.404,0.947,5.0,-1.083,0.0868,0.000873,0.035,0.134,0.101,174.042,4.0,"dubstep, melodic dubstep, pop edm"
603,Hurricane (feat. SHIBUI),Blasterjaxx/Prezioso/LIZOT/Shibui,Big Room,..\data\audio_files\processed\603.mp3,0.372,0.915,11.0,-4.577,0.085,0.064,0.00011,0.126,0.466,91.124,3.0,"big room, dutch house, edm, pop dance, german dance, slap house, progressive electro house, electro house, italo dance"
604,Another Color - Villows Remix,Blonde Maze/Villows,,..\data\audio_files\processed\604.mp3,0.745,0.814,0.0,-6.745,0.109,0.337,0.0664,0.3,0.403,104.996,4.0,
605,Stay,Blonde Maze,,..\data\audio_files\processed\605.mp3,0.556,0.418,0.0,-10.906,0.048,0.456,0.0208,0.0887,0.123,107.91,4.0,
606,LIFT YOU UP,BLVCK CROWZ/Eskei83,Belgian Dnb,..\data\audio_files\processed\606.mp3,0.527,0.968,1.0,-2.39,0.039,0.00862,0.00374,0.329,0.621,175.033,4.0,"dutch dnb, belgian dnb"
607,Voices,Bossfight/Philip Strand,Chiptune,..\data\audio_files\processed\607.mp3,0.215,0.813,8.0,-1.831,0.0637,0.00503,0.0,0.302,0.362,149.718,4.0,"deep pop edm, speedrun, chiptune"
608,I don't give a Fuck,Butch U/NICESKEIK,,..\data\audio_files\processed\608.mp3,0.799,0.613,8.0,-4.437,0.0386,0.366,0.435,0.135,0.108,102.004,4.0,
609,Climax,Camo & Krooked,Austrian Dnb,..\data\audio_files\processed\609.mp3,0.478,0.849,9.0,-5.621,0.0373,0.00569,0.903,0.207,0.0631,175.019,4.0,"dancefloor dnb, austrian dnb, drum and bass"
610,A Drug From God,Chris Lake/Grimes/NPC,Bass House,..\data\audio_files\processed\610.mp3,0.714,0.883,9.0,-4.43,0.0625,0.00819,0.843,0.231,0.819,126.016,4.0,"canadian electropop, edm, bass house, neo-synthpop, melbourne bounce, house, pop dance, art pop, grave wave, progressive house, electro house, tech house, indietronica, metropopolis"
611,MAMI,Chris Lorenzo/COBRAH,Bass House,..\data\audio_files\processed\611.mp3,0.758,0.944,3.0,-4.901,0.0623,0.0308,0.103,0.0438,0.826,126.022,4.0,"escape room, bass house, house, tech house, pink noise"
612,Winter Is Coming - Rome in Silver Remix,CloZee/Rome in Silver,Downtempo Bass,..\data\audio_files\processed\612.mp3,0.836,0.866,11.0,-7.065,0.124,0.0138,0.429,0.592,0.324,121.042,4.0,"electra, downtempo bass, vapor twitch, glitch hop, future bass"
613,Zest Please,CloZee/Maddy O'Neal,Downtempo Bass,..\data\audio_files\processed\613.mp3,0.69,0.712,1.0,-7.439,0.0353,0.0416,0.788,0.0762,0.268,112.009,4.0,"electra, glitch hop, downtempo bass"
614,Therapy,Conro,Canadian Electronic,..\data\audio_files\processed\614.mp3,0.745,0.6,1.0,-8.863,0.118,0.0162,0.00271,0.0628,0.921,99.975,4.0,"canadian electronic, pop edm"
615,I Can Make It,CRi,Melodic House,..\data\audio_files\processed\615.mp3,0.754,0.579,9.0,-7.497,0.0309,0.00689,0.595,0.0823,0.31,128.03,4.0,"montreal indie, melodic house"
616,I Remember - John Summit Remix,deadmau5/Kaskade/John Summit,Canadian Electronic,..\data\audio_files\processed\616.mp3,0.531,0.855,7.0,-6.722,0.0335,0.00616,0.482,0.191,0.117,126.018,4.0,"edm, complextro, pop dance, house, vocal house, uk dance, progressive house, electro house, progressive electro house, tech house, canadian electronic"
617,When The Summer Dies,deadmau5/Lights,Canadian Electronic,..\data\audio_files\processed\617.mp3,0.795,0.642,1.0,-7.094,0.0516,0.000472,0.0522,0.226,0.446,127.986,4.0,"canadian pop, edm, complextro, pop dance, canadian folk, electropop, progressive house, electro house, canadian electronic"
618,Funk It,Defunk,Glitch Hop,..\data\audio_files\processed\618.mp3,0.794,0.588,7.0,-6.995,0.0745,0.0668,0.0092,0.451,0.618,92.0,4.0,glitch hop
619,Whiplash,Defunk/Liinks,Glitch Hop,..\data\audio_files\processed\619.mp3,0.635,0.785,9.0,-5.084,0.049,0.0257,0.00889,0.0786,0.13,90.023,4.0,glitch hop
620,The Way You Used To Love Me (Diamond Cut),Diamond Cafe,Victoria Bc Indie,..\data\audio_files\processed\620.mp3,0.685,0.643,9.0,-6.817,0.0294,0.267,0.0186,0.113,0.904,98.391,4.0,victoria bc indie
621,My Feelings,DiRTY RADiO,Canadian Electronic,..\data\audio_files\processed\621.mp3,0.719,0.803,4.0,-5.799,0.0669,0.033,0.0,0.0626,0.662,119.888,4.0,canadian electronic
622,Looking For Love - Duskus Remix,Disclosure/Duskus,Edm,..\data\audio_files\processed\622.mp3,0.779,0.652,6.0,-9.626,0.11,0.465,0.572,0.204,0.294,134.984,4.0,"edm, house, uk dance, vapor twitch, indietronica, future bass"
623,Blank,Disfigure,Gaming Edm,..\data\audio_files\processed\623.mp3,0.618,0.643,11.0,-5.194,0.0329,0.00154,1.38e-06,0.158,0.453,140.017,4.0,gaming edm
624,Gold Dust - Fox Stevenson Remix,DJ Fresh/Fox Stevenson,Dancefloor Dnb,..\data\audio_files\processed\624.mp3,0.543,0.981,0.0,0.836,0.0492,0.00311,0.00148,0.151,0.43,174.0,4.0,"complextro, drum and bass, dancefloor dnb, uk dance, electro house"
625,Run It (feat. Rick Ross & Rich Brian),DJ Snake/Rick Ross/Rich Brian,Dance Pop,..\data\audio_files\processed\625.mp3,0.688,0.725,2.0,-7.806,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,4.0,"dance pop, electronic trap, edm, trap, hip hop, pop dance, dirty south rap, southern hip hop, rap, indonesian hip hop, pop, gangster rap"
626,better now,Does it matter/Francis Skyes,Chill House,..\data\audio_files\processed\626.mp3,0.666,0.697,6.0,-8.277,0.03,0.357,0.000283,0.105,0.0641,126.021,4.0,"tropical house, chill house"
627,Sentient - Joe Ford Remix,Droptek/Joe Ford,Chillstep,..\data\audio_files\processed\627.mp3,0.713,0.897,10.0,-2.938,0.17,0.0365,0.593,0.426,0.666,172.022,4.0,"neurostep, complextro, neurofunk, halftime dnb, filthstep, chillstep, gaming edm, future rock"
628,Better,Duskus,Future Bass,..\data\audio_files\processed\628.mp3,0.777,0.704,8.0,-10.197,0.059,0.339,0.752,0.191,0.334,132.001,4.0,"future bass, vapor twitch"
629,Holding U,Duskus,Future Bass,..\data\audio_files\processed\629.mp3,0.502,0.696,11.0,-7.552,0.0628,0.155,0.754,0.116,0.142,137.904,4.0,"future bass, vapor twitch"
630,I Can See,Duskus,Future Bass,..\data\audio_files\processed\630.mp3,0.761,0.796,11.0,-8.179,0.0659,0.0119,0.809,0.12,0.442,133.987,4.0,"future bass, vapor twitch"
631,Let Go,Duskus,Future Bass,..\data\audio_files\processed\631.mp3,0.793,0.564,9.0,-11.307,0.125,0.311,0.914,0.203,0.399,133.054,4.0,"future bass, vapor twitch"
632,Close Eyes,DVRST,Chill Phonk,..\data\audio_files\processed\632.mp3,0.784,0.572,0.0,-9.853,0.0573,0.0748,0.843,0.139,0.209,96.181,4.0,"drift phonk, chill phonk"
633,RAVE,Dxrk ダーク,Drift Phonk,..\data\audio_files\processed\633.mp3,0.716,0.748,8.0,-6.06,0.0356,0.235,0.849,0.114,0.338,119.918,4.0,drift phonk
634,Royalty - Wiguez & Alltair Remix,Egzod/Wiguez/Maestro Chives/Alltair,,..\data\audio_files\processed\634.mp3,0.286,0.898,5.0,-3.191,0.0769,0.0994,0.00218,0.0324,0.318,172.078,4.0,
635,Why Do We Shake In The Cold?,Elderbrook,Uk Dance,..\data\audio_files\processed\635.mp3,0.674,0.459,8.0,-11.679,0.143,0.325,0.707,0.134,0.169,119.987,4.0,uk dance
636,Love Is Free,Eli Brown,House,..\data\audio_files\processed\636.mp3,0.726,0.912,8.0,-4.058,0.0714,0.00951,0.489,0.0829,0.277,136.968,4.0,"uk dance, house, tech house"
637,Sea To Sky,Emancipator/Murge,Downtempo,..\data\audio_files\processed\637.mp3,0.712,0.685,11.0,-8.431,0.034,0.44,0.865,0.0975,0.059,104.98,4.0,"trip hop, new french touch, downtempo, livetronica, deep euro house"
