sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,tempo_time_1,tempo_time_2,tempo_time_3,chroma_time_1,chroma_time_2,chroma_time_3,combined_segments,tempo_seg_0,chroma_seg_0,tempo_seg_1,chroma_seg_1,tempo_seg_2,chroma_seg_2,tempo_seg_3,chroma_seg_3
0.641,0.924,11,-5.952,1,0.138,0.0286,0.00212,0.185,0.516,127.984,4,7BI1wl8FIQecbsMh41hFsW,"['4XquDVA8pkg5Lx91No1JxB', '4oLeXFyACqeem2VImYeBFe', '3pK4EcflBpG1Kpmjk5LK2R']","['house', 'stutter house', 'black americana', 'neo soul', 'edm', 'modern blues rock']",Stay High again..,"Brittany Howard, Fred again.., Joy Anonymous","Brittany Howard, Fred again.., Joy Anonymous - Stay High again...mp3",254.003,A minor,0.504350783405973,8A,127.8409090909091,22.272,179.25333333333333,201.06666666666663,53.73866666666667,166.05866666666665,206.624,"['0', '22.272t', '53.739c', '166.059c', '179.253t', '201.067t', '206.624c', '254.003']","(0, 22.272)","(0, 53.73866666666667)","(22.272, 179.25333333333333)","(53.73866666666667, 166.05866666666665)","(179.25333333333333, 201.06666666666663)","(166.05866666666665, 206.624)","(201.06666666666663, 254.003)","(206.624, 254.003)"
0.623,0.787,3,-6.609,1,0.0549,0.325,1.14e-06,0.0688,0.785,91.962,4,0GtwMH7DIAU5lyHlnt4LQa,"['1gi49JL4LNUMlylXm5Z0ZG', '1oPRcJUkloHaRLYx0olBLJ']",['la pop'],Superficial Love,"Calica, Magdalena Bay","Calica, Magdalena Bay - Superficial Love.mp3",159.513,A major,0.8199549885463576,11B,92.21311475409836,37.653333333333336,63.872,89.61066666666666,8.277333333333333,28.72533333333333,156.30933333333334,"['0', '8.277c', '28.725c', '37.653t', '63.872t', '89.611t', '156.309c', '159.513']","(0, 37.653333333333336)","(0, 8.277333333333333)","(37.653333333333336, 63.872)","(8.277333333333333, 28.72533333333333)","(63.872, 89.61066666666666)","(28.72533333333333, 156.30933333333334)","(89.61066666666666, 159.513)","(156.30933333333334, 159.513)"
0.751,0.9,5,-4.964,1,0.154,0.0152,7.08e-06,0.202,0.732,122.003,4,0TU6XXYqBJ18bRIIiIFw89,"['5QP5fl1l4e9NmKmkMUOTF5', '0MZ2kdIMm8GrHOzPm1QK1A', '2TzDFGYjzVbaSEA3msOpqI']","['experimental hip hop', 'jazz rap', 'austindie', 'funktronica']",Ooeeooeeoo - Teddy Roxpin & Lando Chill Remix,"CAPYAC, Teddy Roxpin, Lando Chill",CAPYAC - Ooeeooeeoo - Teddy Roxpin & Lando Chill Remix.mp3,261.267,F minor,0.5475147553752061,4A,122.28260869565216,8.010666666666667,53.792,161.09866666666667,172.736,197.024,230.208,"['0', '8.011t', '53.792t', '161.099t', '172.736c', '197.024c', '230.208c', '261.267']","(0, 8.010666666666667)","(0, 172.736)","(8.010666666666667, 53.792)","(172.736, 197.024)","(53.792, 161.09866666666667)","(197.024, 230.208)","(161.09866666666667, 261.267)","(230.208, 261.267)"
0.838,0.849,1,-5.057,1,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,5mFhetGcSgldHxwBh62wlC,['3wRQD6UZWlaWEnbgpIEPPX'],"['electro house', 'bass house']",Don't Let The Bass Get Ya,Cazztek,Cazztek - Don't Let The Bass Get Ya.mp3,278.926,F# minor,0.472478610704921,11A,125.0,18.197333333333333,77.48266666666666,217.83466666666664,46.44266666666667,139.60533333333333,182.208,"['0', '18.197t', '46.443c', '77.483t', '139.605c', '182.208c', '217.835t', '278.926']","(0, 18.197333333333333)","(0, 46.44266666666667)","(18.197333333333333, 77.48266666666666)","(46.44266666666667, 139.60533333333333)","(77.48266666666666, 217.83466666666664)","(139.60533333333333, 182.208)","(217.83466666666664, 278.926)","(182.208, 278.926)"
0.738,0.968,11,-3.1,0,0.0894,0.00103,0.346,0.269,0.856,125.031,4,1AzMcCQ8WZgxIv1bDTro4t,['3wRQD6UZWlaWEnbgpIEPPX'],"['electro house', 'bass house']",To The Beat,Cazztek,Cazztek - To The Beat.mp3,196.5,G# minor,0.5296979015813633,1A,125.0,16.426666666666666,54.53866666666666,110.05866666666668,48.181333333333335,118.016,150.10133333333334,"['0', '16.427t', '48.181c', '54.539t', '110.059t', '118.016c', '150.101c', '196.5']","(0, 16.426666666666666)","(0, 48.181333333333335)","(16.426666666666666, 54.53866666666666)","(48.181333333333335, 118.016)","(54.53866666666666, 110.05866666666668)","(118.016, 150.10133333333334)","(110.05866666666668, 196.5)","(150.10133333333334, 196.5)"
0.776,0.883,11,-5.845,0,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,7IM73yy9leN8ftZsOVmVTO,['5Igpc9iLZ3YGtKeYfSrrOE'],"['house', 'tech house', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",I Want You,Chris Lake,Chris Lake - I Want You.mp3,245.769,F minor,0.2738872569161376,4A,125.0,24.042666666666666,138.528,183.21066666666667,28.704,46.101333333333336,61.30133333333333,"['0', '24.043tc', '46.101c', '61.301c', '138.528t', '183.211t', '245.769']","(0, 24.042666666666666)","(0, 28.704)","(24.042666666666666, 138.528)","(28.704, 46.101333333333336)","(138.528, 183.21066666666667)","(46.101333333333336, 61.30133333333333)","(183.21066666666667, 245.769)","(61.30133333333333, 245.769)"
0.846,0.891,1,-4.902,0,0.0652,0.000394,0.803,0.124,0.94,126.029,4,2e2yKavdT6WQzzMHwNtPFa,"['5Igpc9iLZ3YGtKeYfSrrOE', '21OabQwzpxuFNxp7p781Ao']","['house', 'tech house', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",In The Yuma,"Chris Lake, Aatig",Chris Lake - In The Yuma (feat. Aatig).mp3,153.843,G minor,0.2678099385460697,6A,125.0,53.09866666666667,107.47733333333332,121.472,104.81066666666666,121.952,152.69333333333333,"['0', '53.099t', '107.477t', '121.472tc', '152.693c', '153.843']","(0, 53.09866666666667)","(0, 104.81066666666666)","(53.09866666666667, 107.47733333333332)","(104.81066666666666, 121.952)","(107.47733333333332, 121.472)","(121.952, 152.69333333333333)","(121.472, 153.843)","(152.69333333333333, 153.843)"
0.778,0.933,9,-5.719,1,0.214,0.00195,0.807,0.602,0.535,124.993,4,4oXT61OL4mDPRXbjq2d7b1,"['5Igpc9iLZ3YGtKeYfSrrOE', '1XwL3qdo0jPmliKRgxY5TL']","['house', 'tech house', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house', 'bmore']",Operator (Ring Ring) [feat. Dances With White Girls],"Chris Lake, Dances With White Girls",Chris Lake - Operator (Ring Ring) [feat. Dances With White Girls].mp3,358.856,E minor,0.4183042777433618,9A,125.0,84.18133333333333,268.45866666666666,350.50666666666666,26.464,245.9093333333333,255.81866666666667,"['0', '26.464c', '84.181t', '245.909c', '255.819c', '268.459t', '350.507t', '358.856']","(0, 84.18133333333333)","(0, 26.464)","(84.18133333333333, 268.45866666666666)","(26.464, 245.9093333333333)","(268.45866666666666, 350.50666666666666)","(245.9093333333333, 255.81866666666667)","(350.50666666666666, 358.856)","(255.81866666666667, 358.856)"
0.706,0.846,6,-5.475,1,0.04,0.00653,0.161,0.0908,0.241,123.994,4,0VgtjIiWXKMxqtYnhHmQ8U,['5Igpc9iLZ3YGtKeYfSrrOE'],"['house', 'tech house', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",Stay With Me,Chris Lake,Chris Lake - Stay With Me.mp3,219.967,E minor,0.5693670693645818,9A,125.0,7.818666666666667,190.0053333333333,217.77066666666667,15.424,157.94133333333335,183.936,"['0', '7.819t', '15.424c', '157.941c', '183.936c', '190.005t', '217.771t', '219.967']","(0, 7.818666666666667)","(0, 15.424)","(7.818666666666667, 190.0053333333333)","(15.424, 157.94133333333335)","(190.0053333333333, 217.77066666666667)","(157.94133333333335, 183.936)","(217.77066666666667, 219.967)","(183.936, 219.967)"
0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,4,7dsImih2L25fa6qjNphBI7,"['5Igpc9iLZ3YGtKeYfSrrOE', '2GtBFxIWM3H6wRI2uzZvyt']","['house', 'tech house', 'chill r&b', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",Turn off the Lights,"Chris Lake, Alexis Roberts",Chris Lake - Turn off the Lights (feat. Alexis Roberts).mp3,205.043,G# minor,0.6933577830056535,1A,125.0,30.4,34.54933333333334,199.69066666666663,32.576,110.66666666666669,168.55466666666666,"['0', '34.549t', '110.667c', '168.555c', '199.691t', '205.043']","(0, 30.4)","(0, 32.576)","(30.4, 34.54933333333334)","(32.576, 110.66666666666669)","(34.54933333333334, 199.69066666666663)","(110.66666666666669, 168.55466666666666)","(199.69066666666663, 205.043)","(168.55466666666666, 205.043)"
0.81,0.66,9,-7.633,0,0.0616,0.000274,0.896,0.0701,0.678,124.023,4,176utnQuKh2Hbp2sGp5S1A,"['5Igpc9iLZ3YGtKeYfSrrOE', '0BEYTctVmnYa5yStp4Jpab']","['house', 'tech house', 'bass house', 'progressive house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",Y.O.D.O,"Chris Lake, Destructo","Chris Lake, Destructo - Y.O.D.O.mp3",263.263,D# minor,0.5190578949078904,2A,125.0,28.170666666666666,175.904,210.72,61.792,124.07466666666669,185.6533333333333,"['0', '28.171t', '61.792c', '124.075c', '175.904t', '185.653c', '210.72t', '263.263']","(0, 28.170666666666666)","(0, 61.792)","(28.170666666666666, 175.904)","(61.792, 124.07466666666669)","(175.904, 210.72)","(124.07466666666669, 185.6533333333333)","(210.72, 263.263)","(185.6533333333333, 263.263)"
0.764,0.886,11,-5.692,0,0.0466,0.000221,0.428,0.114,0.695,126.015,4,5KjGeN6trGA6e09HDprMmd,"['5Igpc9iLZ3YGtKeYfSrrOE', '1lAwVq9MxNJkB0dEY6xNoV']","['house', 'tech house', 'bass house', 'progressive house', 'deep disco house', 'edm', 'pop dance', 'melbourne bounce', 'electro house']",Drop Top,"Chris Lake, Walker & Royce","Chris Lake, Walker & Royce - Drop Top.mp3",264.495,G minor,0.2816210882035219,6A,125.0,152.59733333333332,201.16266666666667,260.832,76.20266666666667,120.24533333333332,137.07733333333334,"['0', '76.203c', '120.245c', '137.077c', '152.597t', '201.163t', '260.832t', '264.495']","(0, 152.59733333333332)","(0, 76.20266666666667)","(152.59733333333332, 201.16266666666667)","(76.20266666666667, 120.24533333333332)","(201.16266666666667, 260.832)","(120.24533333333332, 137.07733333333334)","(260.832, 264.495)","(137.07733333333334, 264.495)"
0.805,0.785,5,-5.964,0,0.0479,0.00114,0.36,0.0558,0.807,126.026,4,41yTIYKg8i2pvyKdopg5Mm,"['2mV8aJphiSHYJf43DxL7Gt', '1KpCi9BOfviCVhmpI4G2sY']","['nu disco', 'future house', 'indietronica', 'house', 'alternative dance', 'deep groove house', 'neo-synthpop', 'progressive house', 'edm', 'filter house', 'dance rock', 'new rave', 'pop dance', 'electro house']",Words With You - Tchami Remix,"Chromeo, Tchami",Chromeo - Words With You - Tchami Remix.mp3,289.524,D minor,0.593318676297147,7A,125.0,167.14666666666668,198.25066666666663,243.328,152.27733333333333,196.672,259.072,"['0', '152.277c', '167.147t', '198.251t', '243.328t', '259.072c', '289.524']","(0, 167.14666666666668)","(0, 152.27733333333333)","(167.14666666666668, 198.25066666666663)","(152.27733333333333, 196.672)","(198.25066666666663, 243.328)","(196.672, 259.072)","(243.328, 289.524)","(259.072, 289.524)"
0.416,0.492,7,-6.585,0,0.0314,0.0265,0.0528,0.0958,0.13,90.023,4,3Nuv1oRQQDDn8ZKCrYSlFJ,['1496XxkytEk26FUJLfpVZr'],"['downtempo bass', 'electra', 'glitch hop']",Microworlds,CloZee,CloZee - Microworlds.mp3,266.833,F minor,0.7092138601689639,4A,90.7258064516129,95.616,136.928,203.08266666666665,181.55733333333333,197.09866666666667,245.792,"['0', '95.616t', '136.928t', '181.557c', '197.099c', '203.083t', '245.792c', '266.833']","(0, 95.616)","(0, 181.55733333333333)","(95.616, 136.928)","(181.55733333333333, 197.09866666666667)","(136.928, 203.08266666666665)","(197.09866666666667, 245.792)","(203.08266666666665, 266.833)","(245.792, 266.833)"
0.488,0.626,11,-7.286,0,0.0373,0.167,0.0765,0.293,0.219,171.992,4,2JGPTeVnAxMiFIk15598Ux,"['1496XxkytEk26FUJLfpVZr', '7ErksWhMMsmGtgT1l1e159', '1bDXdxSg3Ve7V7f3bteIyk']","['electra', 'vapor twitch', 'glitch hop', 'downtempo bass', 'tropical house']",Back To The Top,"CloZee, Britt Lari, Dreamers Delight","CloZee, Britt Lari, Dreamers Delight - Back To The Top.mp3",194.647,G# minor,0.7418282631408395,1A,170.45454545454547,50.41066666666666,92.32,184.02133333333333,139.6266666666667,147.808,183.4453333333333,"['0', '50.411t', '92.32t', '139.627c', '147.808c', '184.021t', '194.647']","(0, 50.41066666666666)","(0, 139.6266666666667)","(50.41066666666666, 92.32)","(139.6266666666667, 147.808)","(92.32, 184.02133333333333)","(147.808, 183.4453333333333)","(184.02133333333333, 194.647)","(183.4453333333333, 194.647)"
0.527,0.586,0,-7.207,1,0.0288,0.165,0.00199,0.16,0.168,134.013,4,43QTqbEuSMnofYrZ1fuNwi,"['1496XxkytEk26FUJLfpVZr', '2zmrsXMHxagFz6vI2cD7r6']","['indie electropop', 'indie poptimism', 'electra', 'alt z', 'glitch hop', 'electropop', 'la pop', 'downtempo bass']",Glow In The Dark,"CloZee, Ella Vos","CloZee, Ella Vos - Glow In The Dark.mp3",205.151,C major,0.7894496248981103,8B,133.92857142857142,52.949333333333335,100.39466666666668,186.83733333333333,14.88,59.33866666666667,155.08266666666665,"['0', '14.88c', '52.949t', '59.339c', '100.395t', '155.083c', '186.837t', '205.151']","(0, 52.949333333333335)","(0, 14.88)","(52.949333333333335, 100.39466666666668)","(14.88, 59.33866666666667)","(100.39466666666668, 186.83733333333333)","(59.33866666666667, 155.08266666666665)","(186.83733333333333, 205.151)","(155.08266666666665, 205.151)"
0.789,0.884,0,-7.251,1,0.0454,0.00033,0.904,0.0352,0.628,125.003,4,6UTMWx0tjYLcv0dpWPdKT4,['3FBxzgzGPs9XUfSYZgG1vX'],['bass house'],So Damn Funky,Codes,Codes - So Damn Funky.mp3,262.671,G minor,0.3265807821476176,6A,125.0,26.165333333333333,146.09066666666666,177.77066666666667,61.333333333333336,87.40266666666666,230.496,"['0', '26.165t', '61.333c', '87.403c', '146.091t', '177.771t', '230.496c', '262.671']","(0, 26.165333333333333)","(0, 61.333333333333336)","(26.165333333333333, 146.09066666666666)","(61.333333333333336, 87.40266666666666)","(146.09066666666666, 177.77066666666667)","(87.40266666666666, 230.496)","(177.77066666666667, 262.671)","(230.496, 262.671)"
0.727,0.985,11,-3.981,1,0.148,0.159,0.504,0.323,0.518,126.021,4,4kTxW7NcrxR9BgUbb8z9Vb,['5kjmyBhzuNqgahbg9m1QTB'],[],jd sports,counsel pop,counsel pop - jd sports.mp3,250.525,F# major,0.6224957613570444,2B,125.0,53.653333333333336,67.584,237.36533333333333,115.12533333333332,183.08266666666665,220.256,"['0', '53.653t', '67.584t', '115.125c', '183.083c', '220.256c', '237.365t', '250.525']","(0, 53.653333333333336)","(0, 115.12533333333332)","(53.653333333333336, 67.584)","(115.12533333333332, 183.08266666666665)","(67.584, 237.36533333333333)","(183.08266666666665, 220.256)","(237.36533333333333, 250.525)","(220.256, 250.525)"
0.703,0.833,10,-4.509,0,0.0451,0.127,0.00194,0.157,0.187,127.945,4,3TqmTtE8bP2deIzx7ASnus,['2XiiUuK68XNdHaHOAF5hnT'],"['progressive electro house', 'future house', 'dutch house', 'edm', 'pop dance', 'electro house']",Seeing Is Believing,Curbi,Curbi - Seeing Is Believing.mp3,197.663,A minor,0.7328831584298463,8A,127.8409090909091,47.02933333333333,91.808,143.65866666666668,56.42666666666667,88.064,159.008,"['0', '47.029t', '56.427c', '91.808t', '143.659t', '159.008c', '197.663']","(0, 47.02933333333333)","(0, 56.42666666666667)","(47.02933333333333, 91.808)","(56.42666666666667, 88.064)","(91.808, 143.65866666666668)","(88.064, 159.008)","(143.65866666666668, 197.663)","(159.008, 197.663)"
0.333,0.414,7,-9.236,1,0.038,0.0135,0.00286,0.282,0.27,87.186,3,0DvKlrYXQsoJGotGzsqcbA,['76y8Or7IQGZcKZZ4B8ypw0'],"['canadian contemporary r&b', 'indie r&b']",BITTER,DACEY,DACEY - BITTER.mp3,250.947,D minor,0.640806430069377,7A,156.25,11.861333333333333,110.31466666666668,218.176,11.946666666666667,154.976,166.144,"['0', '11.861tc', '110.315t', '154.976c', '166.144c', '218.176t', '250.947']","(0, 11.861333333333333)","(0, 11.946666666666667)","(11.861333333333333, 110.31466666666668)","(11.946666666666667, 154.976)","(110.31466666666668, 218.176)","(154.976, 166.144)","(218.176, 250.947)","(166.144, 250.947)"
0.932,0.909,0,-2.494,1,0.0838,0.0349,0.282,0.0445,0.21,124.977,4,2eWv6o1PahFyDrNXMJYQdt,['5728TFNG2bx7GzacEAz3yU'],[],Wingz,Damien N-Drix,Damien N-Drix - Wingz.mp3,203.53,B major,0.3570648178299241,1B,125.0,92.74666666666668,98.41066666666669,137.984,30.976,45.70666666666666,139.94666666666666,"['0', '30.976c', '45.707c', '92.747t', '98.411t', '137.984tc', '203.53']","(0, 92.74666666666668)","(0, 30.976)","(92.74666666666668, 98.41066666666669)","(30.976, 45.70666666666666)","(98.41066666666669, 137.984)","(45.70666666666666, 139.94666666666666)","(137.984, 203.53)","(139.94666666666666, 203.53)"
0.844,0.835,11,-3.637,1,0.0762,0.0679,0.41,0.0836,0.807,126.008,4,12V3KrpY33BLqy6QDZsX0v,"['5728TFNG2bx7GzacEAz3yU', '6sxcddx1xFwv0MblwbXNVq']","['future bounce', 'korean electronic']",Not Available,"Damien N-Drix, jeonghyeon","Damien N-Drix, jeonghyeon - Not Available.mp3",174.549,D# minor,0.254096401186859,2A,125.0,66.82666666666667,106.304,125.632,36.128,67.73333333333333,127.54133333333333,"['0', '36.128c', '66.827tc', '106.304t', '125.632tc', '174.549']","(0, 66.82666666666667)","(0, 36.128)","(66.82666666666667, 106.304)","(36.128, 67.73333333333333)","(106.304, 125.632)","(67.73333333333333, 127.54133333333333)","(125.632, 174.549)","(127.54133333333333, 174.549)"
0.727,0.904,10,-3.408,0,0.064,0.0153,0.55,0.0963,0.372,124.02,4,3M89zvwwb1jtDUDKYNsdiA,"['3HphLd0XiELTvIPYf55dYC', '0U3b0BjITtQHwjwBVtiGcO', '5I6WLC9Auo6aeTRHPQbdOv', '1YjaVTeHBlVRRxbk7H30HN', '5QCGlnijOcNxsXXNzZkcWL']","['lo-fi product', 'lo-fi latino', 'covertronica', 'mexican edm']",Calabria,"Dance Fruits Music, DMNDS, Fallen Roses, Lunis, Shift K3Y, Lujavo","Dance Fruits Music, DMNDS - Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit.mp3",154.286,A major,0.5353205186839345,11B,125.0,31.18933333333333,93.07733333333331,106.61333333333332,31.872,93.35466666666666,108.45866666666667,"['0', '31.189tc', '93.077tc', '106.613tc', '154.286']","(0, 31.18933333333333)","(0, 31.872)","(31.18933333333333, 93.07733333333331)","(31.872, 93.35466666666666)","(93.07733333333331, 106.61333333333332)","(93.35466666666666, 108.45866666666667)","(106.61333333333332, 154.286)","(108.45866666666667, 154.286)"
0.774,0.943,1,-5.507,1,0.228,0.0156,6.86e-05,0.065,0.688,136.036,4,3pbZCLBe6fUZ8dBntDWQ64,"['5JQ1XqKJ2Art01rF4tu1Ra', '5VfSeZYcDwD8WQVwbaoL6z', '0Hh9X3QxTHPE2dlAS1g8IN']","['vapor twitch', 'future bass']",Elysian Park,"Daniel Allan, han.irl <3, Rome in Silver","Daniel Allan, han.irl 3, Rome in Silver - Elysian Park.mp3",142.5,F# minor,0.2795704128258789,11A,137.1951219512195,85.41866666666667,99.712,112.13866666666668,14.485333333333331,27.27466666666667,37.57866666666666,"['0', '14.485c', '27.275c', '37.579c', '85.419t', '99.712t', '112.139t', '142.5']","(0, 85.41866666666667)","(0, 14.485333333333331)","(85.41866666666667, 99.712)","(14.485333333333331, 27.27466666666667)","(99.712, 112.13866666666668)","(27.27466666666667, 37.57866666666666)","(112.13866666666668, 142.5)","(37.57866666666666, 142.5)"
0.77,0.51,10,-7.17,0,0.38,0.171,0.000637,0.0995,0.359,108.995,4,0cBF49sKb9Pr0IfKUzBLmk,"['5vfEaoOBcK0Lzr07WN8KaK', '2clS9uX2uOrHHqkyDMkzA1']","['nu disco', 'alternative r&b', 'chill r&b', 'indie soul', 'filter house']",FADED,"Darius, Amaria","Darius, Amaria - FADED.mp3",211.78,B major,0.4818582584841564,1B,108.17307692307692,51.552,113.71733333333331,194.92266666666663,35.136,114.48533333333332,122.784,"['0', '35.136c', '51.552t', '113.717tc', '122.784c', '194.923t', '211.78']","(0, 51.552)","(0, 35.136)","(51.552, 113.71733333333331)","(35.136, 114.48533333333332)","(113.71733333333331, 194.92266666666663)","(114.48533333333332, 122.784)","(194.92266666666663, 211.78)","(122.784, 211.78)"
0.823,0.499,11,-6.658,0,0.0575,0.0304,0.502,0.0931,0.44,117.009,4,2bmN1B9HIZTGdaFqMYrgOR,"['5vfEaoOBcK0Lzr07WN8KaK', '01qiJfvXOvrFjFcwwmZ6yc']","['nu disco', 'filter house', 'indie soul']",CHERIE,"Darius, Darianna Everett","Darius, Darianna Everett - CHERIE.mp3",262.854,G# minor,0.5209699533700761,1A,117.1875,31.072,110.57066666666668,230.38933333333333,134.304,164.20266666666666,230.12266666666667,"['0', '31.072t', '110.571t', '134.304c', '164.203c', '230.389t', '262.854']","(0, 31.072)","(0, 134.304)","(31.072, 110.57066666666668)","(134.304, 164.20266666666666)","(110.57066666666668, 230.38933333333333)","(164.20266666666666, 230.12266666666667)","(230.38933333333333, 262.854)","(230.12266666666667, 262.854)"
0.744,0.736,5,-4.269,0,0.156,0.0132,0.145,0.06,0.559,113.982,4,7IRyfeJIBmi08GYgEZwWMM,"['5vfEaoOBcK0Lzr07WN8KaK', '6MfKvHA64hLnQEJ9E5M7FT']","['indie r&b', 'nu disco', 'indie soul', 'filter house', 'neo r&b']",EASE YOUR MIND,"Darius, Devin Tracy","Darius, Devin Tracy - EASE YOUR MIND.mp3",225.488,G minor,0.4801205477947942,6A,117.1875,15.573333333333334,151.89333333333337,155.68,15.082666666666666,117.61066666666666,134.66666666666666,"['0', '15.573t', '117.611c', '134.667c', '155.68t', '225.488']","(0, 15.573333333333334)","(0, 15.082666666666666)","(15.573333333333334, 151.89333333333337)","(15.082666666666666, 117.61066666666666)","(151.89333333333337, 155.68)","(117.61066666666666, 134.66666666666666)","(155.68, 225.488)","(134.66666666666666, 225.488)"
0.792,0.619,6,-6.718,0,0.0516,0.201,0.0108,0.0979,0.386,123.049,4,5s07MbAYauHkLEyPhH3NOw,"['5vfEaoOBcK0Lzr07WN8KaK', '7bupzBUhDSqBIAkoianGjC']","['nu disco', 'filter house', 'indie soul']",FEELS RIGHT,"Darius, Duñe","Darius, Duñe - FEELS RIGHT.mp3",266.689,F# minor,0.5750602951420392,11A,122.28260869565216,31.70133333333333,59.04,203.50933333333333,154.112,171.424,203.46666666666667,"['0', '31.701t', '59.04t', '154.112c', '171.424c', '203.509t', '266.689']","(0, 31.70133333333333)","(0, 154.112)","(31.70133333333333, 59.04)","(154.112, 171.424)","(59.04, 203.50933333333333)","(171.424, 203.46666666666667)","(203.50933333333333, 266.689)","(203.46666666666667, 266.689)"
